"County Code","County Name","District Code","District Name","Total Enrollment","White","Black","Hispanic","Asian","Native American","Hawaiian Native","Two Or More Races","%Free Lunch","%Reduced Lunch","Pre-K","Kindergarten","First Grade","Second Grade","Third Grade","Fourth Grade","Fifth Grade","Sixth Grade","Seventh Grade","Eighth Grade","Ninth Grade","Tenth Grade","Eleventh Grade","Twelfth Grade"
"39","Union","5000","Springfield Twp",-2,-4.6,8.3,0.4,-5.1,0,9.5,-2.9,0.199999999999999,-1,12.5,-26.3,8.1,-7.7,-11.3,-6.8,11,-13.4,4.5,16.7,-3.8,23.4,-35.8,30.5
"39","Union","5090","Summit City",-2.2,-1.1,12,-8.1,-1.6,80,NA,-7.4,-1.6,0.3,11.6,-11,1.4,-3.5,-4.9,-7.8,10.2,-6.4,0.3,-1.6,6.9,-8.7,6.4,4.3
"39","Union","5245","Union Co Ed Serv Comm",-19.8,-17.5,-15.7,-23.9,-6.7,NA,NA,-100,-2,-1.2,-50,NA,NA,NA,-100,NA,NA,NA,-100,-80,-78.3,-52.3,-6.9,108.8
"39","Union","5260","Union County Vocational",-1.4,-8.3,-1.8,-0.2,7.7,0,20,32.4,-0.899999999999999,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,-6.7,0,-1
"39","Union","5290","Union Twp",-0.6,-2.5,-1.7,1.7,1.1,120,-17.9,3.4,-3.4,1.9,7.2,-3.5,-3.4,1.1,4.8,-4.5,2.2,-6.5,-3.9,8.7,0.2,-6.4,-1,1.8
"39","Union","5730","Westfield Town",-3.9,-5.8,-9.9,3.5,4,NA,0,14.7,-0.5,0,6.5,-13.7,-10.8,5.8,-4.3,-12.1,2.9,-1.6,-10,-2.1,-7.4,4.5,-0.5,-3.4
"39","Union","5810","Winfield Twp",-1.4,-6.5,-5.6,16.7,NA,NA,NA,-50,2.4,-4.9,0,-6.7,114.3,-53.3,-6.2,33.3,-25,14.3,0,-15.4,NA,NA,NA,NA
"41","Warren","0030","Allamuchy Twp",-1.2,-1.1,-13.9,5.9,-13.3,-100,NA,6.9,-0.6,1.4,1200,53.8,-42,-21.1,20.8,-11.1,54.5,-28.3,-24.6,23.3,NA,NA,NA,NA
"41","Warren","0070","Alpha Boro",-11.1,-13,-36.4,10,0,NA,NA,25,0.800000000000004,-0.7,-40,53.8,-36.4,10.5,-24.1,47.1,-33.3,35.3,-40,-28.6,NA,NA,NA,NA
"41","Warren","0280","Belvidere Town",-3.1,-5,-12.5,8.6,0,0,-100,31.2,-0.100000000000001,-0.4,-28,72.7,-62.1,30,-40,47.8,-8,0,-42.6,78.3,-4.5,2.2,5.7,-15.1
"41","Warren","0400","Blairstown Twp",-13,-12.6,-100,-13,-50,NA,0,-9.1,1.5,-0.4,-17.9,-33.3,14.3,13.6,-38.1,-7.9,-6.1,-18.7,NA,NA,NA,NA,NA,NA
"41","Warren","1620","Franklin Twp",-8.7,-13.7,-50,83.3,0,NA,NA,-33.3,-0.6,0.3,-33.3,25,-29.6,38.9,-24.1,0,27.3,-31.2,NA,NA,NA,NA,NA,NA
"41","Warren","1670","Frelinghuysen Twp",-5.1,-1.7,0,-33.3,NA,NA,NA,-22.2,-1.3,-0.7,-33.3,90,-31.2,-40.9,9.1,11.8,-26.1,16.7,NA,NA,NA,NA,NA,NA
"41","Warren","1785","Great Meadows Regional",-3.3,-7.5,14.3,21.9,15.4,NA,0,11.8,-0.4,-0.2,0,5,-6.2,8.3,-2.9,26.4,-14.3,8.2,-3,-28.1,NA,NA,NA,NA
"41","Warren","1840","Greenwich Twp",-8.5,-9.6,-16.7,8.1,-14,NA,0,28.6,0.399999999999999,-1.8,-57.8,-28.6,1.6,31.4,-38.2,19,-9.3,-7.3,2.5,3.6,NA,NA,NA,NA
"41","Warren","1870","Hackettstown",0.6,-3.4,1.5,9.1,-6.8,75,NA,16.7,0.300000000000001,0.2,38.9,-29,8.1,3.6,-1.9,-8.4,3.6,-5.9,2,-8.2,1.3,16.4,0,-1.5
"41","Warren","2040","Harmony Twp",-12.5,-11.4,-100,-16.7,NA,NA,NA,-25,0.199999999999999,-0.7,-50,-33.3,4.8,-16.7,23.8,-8.3,21.1,-47.2,37.5,-31.2,NA,NA,NA,NA
"41","Warren","2250","Hope Twp",-8,-9.3,66.7,0,-100,NA,NA,NA,-0.9,-2.1,166.7,-42.9,41.7,-28.6,45.5,-23.1,0,-35.7,18.2,-47.4,NA,NA,NA,NA
"41","Warren","2470","Knowlton Twp",-3.2,-5.1,NA,57.1,-33.3,NA,NA,-11.1,0.5,1.4,400,-40,-4.5,-18.5,62.5,26.7,-10.5,-16.7,NA,NA,NA,NA,NA,NA
"41","Warren","2790","Lopatcong Twp",-6.8,-12,11.2,-3.6,-9.1,0,200,NA,0.0999999999999996,-0.4,-57.1,-12,5.5,-21.3,-2.6,-8.5,-3.4,27.6,-21.1,-12.7,NA,NA,NA,NA
"41","Warren","2970","Mansfield Twp",-9.4,-12.7,-10.8,-3.1,-18.8,NA,NA,4.3,-0.200000000000003,-1.8,10,-50.5,-1.1,18.3,7.6,-13.7,2.8,-26.8,NA,NA,NA,NA,NA,NA
"41","Warren","3675","North Warren Regional",-6.1,-6.2,5.6,-8.9,-15.4,0,0,14.3,0.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.9,-11.6,0,-10.3,-8.5,-6
"41","Warren","3890","Oxford Twp",-6.4,-12,600,33.3,12.5,NA,0,25,0.5,-0.5,-37.5,-48.1,66.7,-50,33.3,-41.2,9.7,-9.4,0,57.1,NA,NA,NA,NA
"41","Warren","4100","Phillipsburg Town",-2.3,-6.1,2.3,1.5,3.3,-20,25,3.4,-1.2,-1.3,-25.3,-17.6,9.9,1.7,-14.2,-4.5,-5,12.4,-6,-3.4,11.9,6.3,7.1,-16.1
"41","Warren","4200","Pohatcong Twp",-5.2,-11.7,26.7,41.7,0,NA,NA,0,-7.5,-3,-69.2,-36.8,54.2,-7.4,41.7,-7.4,-25.7,2.8,24.2,-25,NA,NA,NA,NA
"41","Warren","5460","Warren County Vocational",-0.7,-0.6,-10.5,-6.5,0,NA,NA,50,0.800000000000001,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,-5.6,0,-2.4
"41","Warren","5465","Warren Hills Regional",-1.4,-4.7,6.3,8.2,-9.8,NA,-100,50,-1.5,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,-4.9,1.1,7.9,-12.8,-10.2,16
"41","Warren","5480","Washington Boro",3.8,2.5,-6.1,1.9,27.3,NA,0,180,-6.1,-1.8,82.9,19,-16.2,12.3,8.8,23.4,-39.7,-9.5,NA,NA,NA,NA,NA,NA
"41","Warren","5530","Washington Twp",-8,-8.5,12.5,-13,0,NA,NA,-6.7,-0.0999999999999979,0.4,60,-5.4,11.1,-2.2,-29.8,-24.2,14.8,-21.4,NA,NA,NA,NA,NA,NA
"41","Warren","5780","White Twp",-12.8,-14.5,0,0,0,NA,NA,0,-1.2,1.6,-25,-8,-16,-8,-26.7,-10.7,-3.7,-20,-15.6,3.4,NA,NA,NA,NA
"80","Charters","6010","Academy Charter High School",-13.1,-50,-20.8,1.4,NA,NA,NA,-40,-5.19999999999999,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.7,5.5,2.4,-11.7
"80","Charters","6013","Bergen Arts And Sciences Charter School",2.9,2.7,3.4,2.7,5.5,-100,0,0,4.2,2.1,NA,-1,0,0,1,0,-4.2,1.1,5.9,0,16.2,1.1,22.7,1.3
"80","Charters","6017","Foundation Academy Cs",0.1,-20,0.7,-0.6,0,NA,NA,0,-5.5,0.799999999999999,NA,-1.1,2.4,0,2.4,-3.6,-2.3,1.2,0,-1.2,-28.6,20,8.5,18
"80","Charters","6018","Central Jersey College Prep Charter School",19.5,11.4,17.3,34.1,17.3,800,NA,0,-3.3,1.4,NA,6.2,6.2,6.2,-4.2,26.8,36.7,25.7,45.1,42.7,60,-2.2,4.7,-8.5
"80","Charters","6020","Pride Academy Charter School",4.9,NA,4,11.1,25,NA,NA,NA,-9.10000000000001,3.8,NA,NA,NA,NA,NA,NA,2.7,8.7,4.2,4.2,NA,NA,NA,NA
"80","Charters","6021","Community Charter School Of Paterso",-2.5,-18.2,-4.8,-2.2,12.5,500,NA,NA,16.2,0,NA,-21.4,7.2,-3,-1,3,-2,2,-3,-4,NA,NA,NA,NA
"80","Charters","6022","Burch Charter School Of Excellence",-5.1,NA,16.3,-82.7,-66.7,NA,NA,NA,-2.09999999999999,3.2,NA,-3.3,0,-4.8,-10.4,-1.7,-11.4,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6025","Paul Robeson Humanities  Charter School",11.3,NA,-4.2,14.7,33.3,NA,NA,NA,3.8,-2.9,NA,NA,NA,NA,NA,-13.2,1.3,2.6,2.6,1.3,NA,NA,NA,NA
"80","Charters","6026","Riverbank Charter School Of Excelle",0,-1.2,-21.2,7.7,10,-100,NA,NA,-3.3,0.6,NA,0,0,-2.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6028","Vineland Public Charter School",13.9,-6.9,10.7,29.4,-25,0,0,12.5,-11,-5,-5.9,50,46.2,-24.4,16.7,38.9,13.3,17.1,2.7,9.4,NA,NA,NA,NA
"80","Charters","6030","The Ethical Community Charter School",-1.8,-12.3,-25,-4.9,20.9,-100,NA,0,5.40000000000001,0.4,NA,0,-4.3,4.5,0,0,0,-13.3,-8.7,7.1,NA,NA,NA,NA
"80","Charters","6032","Academy For Urban Leadership Charter School",-11.5,-75,0,-11.4,0,NA,0,-100,8.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,-41,-22.1,-20,11.8,-13.6,6.2
"80","Charters","6033","The Barack Obama Green Charter High School",3.9,-25,13.9,0,0,NA,NA,-100,12.8,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25,-7.7,-32.8,96.2
"80","Charters","6036","Hola Hoboken Dual Lang Cs",-3.2,0.4,-57.1,-1.8,3.8,-33.3,0,-23.5,0.8,0.3,NA,4.3,-6.1,-10.4,-4.4,-10.4,-2.2,12.2,-6.8,-2.4,NA,NA,NA,NA
"80","Charters","6041","Hatikvah International Cs",5.4,-3.7,-16.7,29.4,24.8,NA,NA,41.7,1.1,-0.4,NA,-1.3,0,-2.7,53.1,-3.9,2,5.9,6.2,0,NA,NA,NA,NA
"80","Charters","6053","Great Oaks Legacy Charter School",12.2,-25,11.1,21.4,33.3,-28.6,NA,150,-1.8,-0.6,NA,2.6,-1.9,-4.9,97.6,-9.4,-4.5,41.6,9.9,-3.7,-3.5,-1.9,3.2,32.4
"80","Charters","6057","Peoples Preparatory Charter School",-0.5,-100,-3.9,15.3,0,NA,NA,NA,-8.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.6,5.3,9.4,-7.9
"80","Charters","6058","Roseville Community Cs",3.7,0,7.7,-1.5,200,NA,NA,NA,1,-1.6,NA,25,0,-9.3,-7.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6060","Atlantic Community Charter School",-4.6,-33.3,-2.9,-9.4,-25,NA,NA,0,0.200000000000003,0.1,NA,-50,-2.2,-28.8,11.9,40.5,-19,35.7,8.3,10.5,NA,NA,NA,NA
"80","Charters","6064","Dr Lena Edwards Academic Charter School",-0.5,-100,-2.3,11.9,200,0,NA,NA,0.700000000000003,-2,NA,2.3,4.5,-2.3,0,-4.5,2.3,-11.1,-4.4,10,NA,NA,NA,NA
"80","Charters","6076","Benjamin Banneker Prep Cs",-0.6,20,-0.7,-4.5,-14.3,NA,0,NA,-10.4,0.5,NA,22.6,37.9,2.5,0,0,0,0,0,-35.6,NA,NA,NA,NA
"80","Charters","6079","John P Holland Charter School",13.7,-100,7.6,15.8,NA,100,NA,NA,3.10000000000001,-1.6,2.3,6.7,-7.8,6.3,207.7,18.2,9.5,0,0,0,NA,NA,NA,NA
"80","Charters","6080","Passaic Arts And Science Charter School",9.1,1.4,6.7,9.1,27.7,0,NA,-14.3,-10.4,-1.3,NA,6.9,-1.6,3.2,1.1,3.8,104.3,-1.1,-3.2,1.1,-1.2,11.8,9.1,21.6
"80","Charters","6081","Thomas Edison Energysmart Charter School",6.3,10.1,27.2,0,-0.6,0,0,23.8,-0.700000000000001,2.4,NA,0,2,-3.8,0,0,2,2,2,-2,-2.4,2.6,22.2,NA
"80","Charters","6082","Beloved Community Charter School",9.4,20.7,13,7.9,0.8,33.3,0,-12.8,6.8,-3.2,NA,-2.5,0,-2.5,0,0,0,0.8,1.7,0.8,-2.5,NA,NA,NA
"80","Charters","6086","Hope Community Cs",5.6,NA,0,7.8,NA,NA,NA,0,-0.399999999999991,-0.3,NA,-14.3,-25,0,-31,85.7,-7.1,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6089","Compass Academy Cs",1.6,-6.7,-12.5,6.9,40,NA,NA,-50,-16.3,-0.699999999999999,NA,24.1,12,-16.7,-9.4,-5.4,6.2,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6093","Jersey City Global Cs",4.8,-5.6,-2.4,-7.7,15.2,NA,NA,NA,-36.4,-6.2,NA,7,-10.2,11.4,0,27.7,37.5,-38.9,-22.5,69.6,NA,NA,NA,NA
"80","Charters","6094","Phillip'S Academy Charter School",4.9,-20,5.7,-6.4,50,-33.3,100,NA,-12.1,-4.3,-1.7,0,-9.9,80,4.7,-7.3,2.4,-2.2,-7,5.3,NA,NA,NA,NA
"80","Charters","6096","Paterson Arts And Science Charter School",11.6,6.2,-9.8,20.3,100,50,NA,NA,5.19999999999999,0.5,NA,20.5,0,-4,0,2.7,-2.7,4.2,2.8,7.2,13,18.6,3.6,NA
"80","Charters","6099","Link Community Charter School",-17,NA,-17.3,0,-100,NA,NA,-33.3,10.9,-6.5,NA,NA,NA,NA,NA,NA,-37,-17.1,-1.4,-10.1,NA,NA,NA,NA
"80","Charters","6101","College Achieve Central Charter School",12.8,0,11.6,12.9,33.3,NA,NA,60,10.8,2.2,NA,-2.8,-2.8,1,2.7,11.3,-0.9,0,4.4,17,26.9,-8.3,NA,NA
"80","Charters","6102","Cresthaven Academy Charter School",25.5,NA,12.5,27.2,NA,NA,NA,NA,-24.7,-7,NA,0,1.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6103","Empowerment Academy Charter School",16.9,14.6,5.9,22.6,30.4,100,-16.7,9.5,0.700000000000003,0,NA,6.2,1.6,-4.8,-0.8,1.7,-2.5,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6105","Hudson Arts And Science  Charter School",-5,-11.6,1.7,-1.7,-38.5,30.8,0,-75,-7.59999999999999,-2.5,NA,-43.2,-20,10.1,9.2,4.4,44.4,-12,0,-8.5,NA,NA,NA,NA
"80","Charters","6106","PhilipS Charter School Of Paterson",57.5,0,60,57.9,0,NA,NA,50,-0.400000000000006,1.7,NA,-2.6,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6107","CamdenS Promise Charter School",-2.7,NA,-10.1,-1.2,0,NA,0,-16.7,2.39999999999999,3.1,1.7,-2.2,-5.2,4.7,1.8,0,-2.8,-5.6,-7.8,4.8,-4.3,-4.7,-2.6,-11.2
"80","Charters","6109","Lead Charter School",-17.9,NA,-23.2,0,NA,NA,NA,NA,26.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.1,-35.7,-47.8,183.3
"80","Charters","6110","Achieve Community Charter School",-41.9,-40,-40.8,-50,NA,NA,NA,NA,-7.5,-3,NA,-98.3,4.1,-32.8,29.8,NA,-100,-60.3,NA,NA,NA,NA,NA,NA
"80","Charters","6183","Trenton Stem-To-Civics Cs",-1.3,-42.9,-3.7,1.9,0,0,NA,500,12.7,3.8,NA,NA,NA,NA,NA,NA,NA,-48,26.2,-9.1,16.5,9.8,1.3,0
"80","Charters","6230","Classical Academy Charter School Of Clifton",9,19.4,-26.7,24.1,-14.3,NA,NA,NA,-10.4,3,NA,NA,NA,NA,NA,NA,NA,-23,39.6,27.5,NA,NA,NA,NA
"80","Charters","6232","Environment Community Cs",3.5,NA,2.9,4.6,NA,NA,NA,NA,-2.39999999999999,5.5,NA,-61.7,-13.3,-24.2,-14.3,70,-8.7,16.7,700,NA,NA,NA,NA,NA
"80","Charters","6240","Freedom Prep Charter School",-5.3,-20,-10.3,-0.8,NA,NA,-66.7,-10,-14.3,-1,NA,-44.4,-3.2,-11.8,8.8,36.7,-9.7,18.3,9.4,5.4,-45.7,36.4,38.5,40
"80","Charters","6320","Discovery Cs",-5.4,0,-9.1,300,NA,NA,NA,NA,-9.2,3,NA,NA,NA,NA,NA,-6.7,-12.9,-6.9,4.5,NA,NA,NA,NA,NA
"80","Charters","6410","East Orange Community Cs",0.4,100,1.4,11.5,-100,0,NA,-100,-8.5,3.6,NA,-20.6,15.3,1.1,10.3,-2.2,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6420","Elysian Cs Of Hoboken",-0.7,-3.4,22.2,0,-3.7,NA,NA,40,-0.300000000000001,0,NA,0,0,-6.2,3.1,-3.1,0,-3,3.1,0,NA,NA,NA,NA
"80","Charters","6430","Englewood On The Palisades Charter School",-4,40,-8.7,-6.3,29.4,NA,0,0,-0.600000000000001,-1.7,NA,-27,0,11.1,-2.8,-8.3,12.9,-22.5,29,-18.9,NA,NA,NA,NA
"80","Charters","6635","Greater Brunswick Cs",-0.5,0,-18.6,1.5,0,NA,NA,100,-1.69999999999999,-1.4,NA,-13,4.5,0,0,0,0,-8.3,0,16.2,NA,NA,NA,NA
"80","Charters","6665","Gray Cs",5.8,14.3,0,9.6,-12.5,NA,NA,0,3.5,-1.4,NA,-10.9,0,6.8,9.1,-2,53.1,-29.4,17.9,33.3,NA,NA,NA,NA
"80","Charters","6720","Hoboken Cs",0.3,8,-3.7,-11.6,5.6,NA,NA,-5.3,0.200000000000003,1,NA,0,0,0,0,0,0,0,0,0,4.2,4.2,-7.7,4
"80","Charters","6740","Hope Academy Cs",1.2,-50,-5.7,6.4,0,NA,NA,-16.7,-7.7,5.8,NA,-37.5,0,21.2,39.1,0,-4.2,-4,8.7,9.5,NA,NA,NA,NA
"80","Charters","6810","International Charter School",-1.1,NA,-43.8,8.1,NA,NA,NA,NA,1,0,NA,83.3,16.7,-11.1,-61.1,-33.3,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","6910","Jersey City Comm. Cs",0.3,11.8,-3.2,6.7,0,NA,NA,NA,-6.3,-1.9,NA,-10.6,-2.9,-2.9,18.3,-3.1,0,-1.5,0,7.9,NA,NA,NA,NA
"80","Charters","6915","Jersey City Golden Door Charter School",3.2,1.9,0.8,-5.4,8,75,-14.3,0,-5.4,-1.7,2.3,-2.9,0,7.4,14.3,-17.8,7.2,30.2,2.3,0,NA,NA,NA,NA
"80","Charters","7109","Leap Academy University Cs",1.4,0,-1.1,3.2,0,NA,NA,0,4.5,1.6,NA,0,-7.8,8.5,6,1.7,-4.5,9.3,-10.2,0.8,-9.8,17.1,9.3,4
"80","Charters","7115","Learning Community Cs",-3,-4.8,-2.4,1.6,0.5,NA,25,-19.1,0.899999999999999,-0.9,-25,-9.1,0,-1.5,-1.5,0,0,6.1,-1.5,-4.7,NA,NA,NA,NA
"80","Charters","7210","Marion P. Thomas Cs",-3.3,100,-5.4,20.7,NA,NA,0,150,-4.5,-4.1,-20,-10.5,27.2,-5.5,-13.8,-5.7,19.4,-20.7,12.2,31.9,-33.6,-21.4,0.7,17.3
"80","Charters","7290","New Horizons Comm. Cs",-17.7,NA,-18.8,-12.9,NA,NA,NA,NA,-2.7,2.7,NA,-54.3,-49.2,-16.2,-11.9,-2.9,8,-25.4,-12.5,-10,NA,NA,NA,NA
"80","Charters","7320","North Star Academy Charter School",6.4,1050,197.9,-77.3,150,1000,NA,60,1,-1.3,NA,-1.4,0.9,2.3,2.7,18,0.7,21.8,3,1.5,5.8,22.3,-2,22.5
"80","Charters","7325","Team Academy Charter School",10.1,-66.7,4.8,57.4,-25,-100,-75,60.1,-0.0999999999999943,-0.799999999999999,NA,2.3,25.8,2.4,2.4,2.9,6.9,36.1,3.5,0,-5.1,49.5,4.4,31.4
"80","Charters","7410","Charter~Tech High School",1.6,0.9,7.2,-4.4,0,NA,0,0,-1.80000000000001,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,-3.1,-5.2,13.3
"80","Charters","7500","Pace Cs Of Hamilton",10.8,22.7,1.1,13.9,0,NA,NA,0,4.5,-0.900000000000002,NA,20,11.1,12.8,2.2,-2.2,7.1,-2.2,7.5,66.7,NA,NA,NA,NA
"80","Charters","7503","Paterson Cs For Sci/Tech",3.1,3.3,2,3.5,0,NA,NA,NA,12.4,-4.4,NA,0.7,0,0,-0.7,0,50,0,-3.1,2.2,12,-10.2,-8.7,7.8
"80","Charters","7540","Princeton Cs",0.7,0,-10,-8.3,3.3,NA,0,2.2,0.2,-0.5,NA,2.5,2.4,0,0,0,0,0,2,0,NA,NA,NA,NA
"80","Charters","7600","Queen City Academy Cs",5.6,NA,2.5,7.3,NA,NA,NA,-100,-31.1,-8.5,NA,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,NA,NA,NA,NA
"80","Charters","7720","The Red Bank Cs",1.5,3.9,0,-1,0,NA,NA,NA,-1.5,-1.2,0,0,0,5.3,-5,0,0,17.6,-15.8,15,NA,NA,NA,NA
"80","Charters","7727","Ridge And Valley Cs",-7.5,-11.2,NA,-10,NA,NA,NA,14.3,0,0,NA,-6.7,0,14.3,-6.7,6.7,-14.3,0,0,-52.9,NA,NA,NA,NA
"80","Charters","7730","Robert Treat Academy Cs",0,-16,0.9,0.5,0,0,NA,0,-6.2,-1.7,NA,-6.2,1.3,-2.5,-1.3,3.8,4,-2.7,7,-2.9,NA,NA,NA,NA
"80","Charters","7735","Maria L. Varisco-Rogers Cs",0.2,NA,-3.1,0.9,-42.9,NA,NA,NA,-1.7,-1.6,NA,0,-3.1,0,0,0,0,0,5.1,0,NA,NA,NA,NA
"80","Charters","7830","Soaring Heights Cs",1.9,14.8,-4.3,4.8,0,NA,NA,NA,-4.1,-4.4,NA,9.1,-52.9,108.3,-8,4,-48,104,13.6,0,NA,NA,NA,NA
"80","Charters","7850","Sussex County Technology Charter School",-0.9,0.5,50,-18.5,-33.3,NA,NA,14.3,15.2,0,NA,NA,NA,NA,NA,NA,NA,0,-7.6,5.5,NA,NA,NA,NA
"80","Charters","7890","Teaneck Community Cs",2.7,-7.9,4.7,12,-9.7,NA,0,-4.5,0,-1.5,NA,0,25,0,0,0,0,0,0,0,NA,NA,NA,NA
"80","Charters","7891","College Achieve Greater Asbury Park Charter School",19.1,0,20.5,9,-100,-100,NA,NA,14,4.2,NA,-52.9,35.5,-14,21.4,NA,-19,-43.8,7,19,NA,NA,NA,NA
"80","Charters","7892","College Achieve Paterson Charter School",34,100,20.6,41.1,NA,0,NA,0,2.2,-1.3,NA,0,3.2,4.3,5.3,NA,-5.3,8.5,9.6,7.4,NA,NA,NA,NA
"80","Charters","7893","Ocean Academy Charter School",35.1,60,30.8,34.8,NA,NA,NA,NA,11.6,-4.4,NA,-1.5,78.8,-4.9,13.2,60,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","7895","Achievers Early College Prep Charter School",53.5,700,64,42.1,NA,NA,NA,NA,-1.40000000000001,7.4,NA,NA,NA,NA,NA,NA,NA,-10.9,26.8,NA,NA,NA,NA,NA
"80","Charters","7896","Middlesex Charter School",45.7,15,60.6,41.8,50,NA,NA,166.7,-8.3,-0.0999999999999996,NA,42.9,26.3,17.1,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Charters","7897","Creativity Colaboratory Charter School",52.6,710,0,-29.3,NA,NA,NA,33.3,-4.4,0.899999999999999,NA,NA,NA,NA,NA,NA,100,95.8,4.2,4.3,NA,NA,NA,NA
"80","Charters","8010","Union County Teams Cs",8.7,0,7.6,7.7,NA,NA,NA,NA,-26.7,4,NA,700,-5.3,0,-4.8,4.8,4.3,10,-10.3,-2.5,40,6.5,-15,21.9
"80","Charters","8050","Unity Cs",3.8,-3.9,21.2,3.7,12.1,NA,NA,13.3,-0.799999999999999,-2.6,NA,47.4,-10.7,20.8,-7.4,-19.4,-3.4,50,-23.3,14.3,NA,NA,NA,NA
"80","Charters","8060","University Academy Cs",1.9,20,-2.4,7.6,2.6,NA,NA,NA,-3.5,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,4.4,4,1
"80","Charters","8140","Village Cs",1.4,NA,1.5,250,NA,-100,-100,-100,7.2,-5.1,NA,2.5,2.6,0,0,2.5,7.5,-4.9,2.5,0,NA,NA,NA,NA
